BASE_DE,BASE_YEAR,BASE_MT,BASE_DAY,CTPRVN_CD,CTPRVN_NM,KLEA_VIEWNG_NMPR_CO,KBO_VIEWNG_NMPR_CO,KBL_VIEWNG_NMPR_CO,WKBL_VIEWNG_NMPR_CO,KOVO_VIEWNG_NMPR_CO,SPORTS_VIEWNG_NMPR_CO,KLEA_MATCH_CO,KBO_MATCH_CO,KBL_MATCH_CO,WKBL_MATCH_CO,KOVO_MATCH_CO,SPORTS_MATCH_CO,COLCT_DE,UPDT_DE
20240607,2024,6,7,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240607,2024,6,7,41,경기,0.0,13154.0,0.0,0.0,0.0,13154.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240608,2024,6,8,11,서울,0.0,39750.0,0.0,0.0,0.0,39750.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240608,2024,6,8,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240608,2024,6,8,41,경기,0.0,18700.0,0.0,0.0,0.0,18700.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240609,2024,6,9,11,서울,0.0,37259.0,0.0,0.0,0.0,37259.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240609,2024,6,9,26,부산,0.0,36458.0,0.0,0.0,0.0,36458.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240609,2024,6,9,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240609,2024,6,9,41,경기,0.0,13642.0,0.0,0.0,0.0,13642.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240611,2024,6,11,11,서울,0.0,18475.0,0.0,0.0,0.0,18475.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240611,2024,6,11,26,부산,0.0,9948.0,0.0,0.0,0.0,9948.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240611,2024,6,11,27,대구,0.0,12436.0,0.0,0.0,0.0,12436.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240611,2024,6,11,28,인천,0.0,16007.0,0.0,0.0,0.0,16007.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240611,2024,6,11,48,경남,0.0,4279.0,0.0,0.0,0.0,4279.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240612,2024,6,12,11,서울,0.0,21630.0,0.0,0.0,0.0,21630.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240612,2024,6,12,26,부산,0.0,11390.0,0.0,0.0,0.0,11390.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240612,2024,6,12,27,대구,0.0,13511.0,0.0,0.0,0.0,13511.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240612,2024,6,12,28,인천,0.0,16483.0,0.0,0.0,0.0,16483.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240612,2024,6,12,48,경남,0.0,4123.0,0.0,0.0,0.0,4123.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240613,2024,6,13,11,서울,0.0,20253.0,0.0,0.0,0.0,20253.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240613,2024,6,13,26,부산,0.0,11941.0,0.0,0.0,0.0,11941.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240613,2024,6,13,27,대구,0.0,14485.0,0.0,0.0,0.0,14485.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240613,2024,6,13,28,인천,0.0,18290.0,0.0,0.0,0.0,18290.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240613,2024,6,13,48,경남,0.0,3764.0,0.0,0.0,0.0,3764.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240614,2024,6,14,11,서울,0.0,32430.0,0.0,0.0,0.0,32430.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240614,2024,6,14,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240614,2024,6,14,41,경기,0.0,18420.0,0.0,0.0,0.0,18420.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240614,2024,6,14,48,경남,0.0,12394.0,0.0,0.0,0.0,12394.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240615,2024,6,15,11,서울,0.0,37704.0,0.0,0.0,0.0,37704.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240615,2024,6,15,29,광주,4561.0,0.0,0.0,0.0,0.0,4561.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240615,2024,6,15,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240615,2024,6,15,41,경기,4026.0,18700.0,0.0,0.0,0.0,22726.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240615,2024,6,15,42,강원,9704.0,0.0,0.0,0.0,0.0,9704.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240615,2024,6,15,46,전남,4013.0,0.0,0.0,0.0,0.0,4013.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240615,2024,6,15,47,경북,8422.0,0.0,0.0,0.0,0.0,8422.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240615,2024,6,15,48,경남,6768.0,17891.0,0.0,0.0,0.0,24659.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240616,2024,6,16,11,서울,0.0,36934.0,0.0,0.0,0.0,36934.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240616,2024,6,16,27,대구,9885.0,0.0,0.0,0.0,0.0,9885.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240616,2024,6,16,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240616,2024,6,16,31,울산,23856.0,0.0,0.0,0.0,0.0,23856.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240616,2024,6,16,41,경기,2750.0,18700.0,0.0,0.0,0.0,21450.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240616,2024,6,16,43,충북,2576.0,0.0,0.0,0.0,0.0,2576.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240616,2024,6,16,44,충남,1768.0,0.0,0.0,0.0,0.0,1768.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240616,2024,6,16,45,전북,11477.0,0.0,0.0,0.0,0.0,11477.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240616,2024,6,16,48,경남,0.0,12860.0,0.0,0.0,0.0,12860.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240618,2024,6,18,11,서울,0.0,9026.0,0.0,0.0,0.0,9026.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240618,2024,6,18,27,대구,0.0,10426.0,0.0,0.0,0.0,10426.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240618,2024,6,18,29,광주,0.0,18131.0,0.0,0.0,0.0,18131.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240618,2024,6,18,41,경기,0.0,8491.0,0.0,0.0,0.0,8491.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240618,2024,6,18,43,충북,0.0,9000.0,0.0,0.0,0.0,9000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240619,2024,6,19,11,서울,0.0,11984.0,0.0,0.0,0.0,11984.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240619,2024,6,19,27,대구,0.0,11488.0,0.0,0.0,0.0,11488.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240619,2024,6,19,29,광주,0.0,15056.0,0.0,0.0,0.0,15056.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240619,2024,6,19,41,경기,0.0,9106.0,0.0,0.0,0.0,9106.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240619,2024,6,19,43,충북,0.0,9000.0,0.0,0.0,0.0,9000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240620,2024,6,20,11,서울,0.0,10909.0,0.0,0.0,0.0,10909.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240620,2024,6,20,27,대구,0.0,13024.0,0.0,0.0,0.0,13024.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240620,2024,6,20,29,광주,0.0,14009.0,0.0,0.0,0.0,14009.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240620,2024,6,20,41,경기,0.0,10496.0,0.0,0.0,0.0,10496.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240620,2024,6,20,43,충북,0.0,9000.0,0.0,0.0,0.0,9000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240621,2024,6,21,11,서울,0.0,27511.0,0.0,0.0,0.0,27511.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240621,2024,6,21,27,대구,0.0,24000.0,0.0,0.0,0.0,24000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240621,2024,6,21,28,인천,0.0,13560.0,0.0,0.0,0.0,13560.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240621,2024,6,21,29,광주,0.0,20500.0,0.0,0.0,0.0,20500.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240622,2024,6,22,11,서울,25157.0,16000.0,0.0,0.0,0.0,41157.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240622,2024,6,22,27,대구,10540.0,0.0,0.0,0.0,0.0,10540.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240622,2024,6,22,28,인천,0.0,19789.0,0.0,0.0,0.0,19789.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240622,2024,6,22,30,대전,7350.0,0.0,0.0,0.0,0.0,7350.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240622,2024,6,22,41,경기,15451.0,0.0,0.0,0.0,0.0,15451.0,2.0,0.0,0.0,0.0,0.0,2.0,20250721,20250721
20240622,2024,6,22,42,강원,11578.0,0.0,0.0,0.0,0.0,11578.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240622,2024,6,22,44,충남,1034.0,0.0,0.0,0.0,0.0,1034.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240623,2024,6,23,11,서울,0.0,42835.0,0.0,0.0,0.0,42835.0,0.0,3.0,0.0,0.0,0.0,3.0,20250721,20250721
20240623,2024,6,23,27,대구,0.0,44680.0,0.0,0.0,0.0,44680.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240623,2024,6,23,28,인천,8198.0,17200.0,0.0,0.0,0.0,25398.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240623,2024,6,23,29,광주,0.0,37945.0,0.0,0.0,0.0,37945.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240623,2024,6,23,41,경기,6408.0,0.0,0.0,0.0,0.0,6408.0,3.0,0.0,0.0,0.0,0.0,3.0,20250721,20250721
20240623,2024,6,23,50,제주,6557.0,0.0,0.0,0.0,0.0,6557.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240625,2024,6,25,11,서울,0.0,27148.0,0.0,0.0,0.0,27148.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240625,2024,6,25,26,부산,0.0,19110.0,0.0,0.0,0.0,19110.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240625,2024,6,25,28,인천,0.0,9629.0,0.0,0.0,0.0,9629.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240625,2024,6,25,30,대전,0.0,11556.0,0.0,0.0,0.0,11556.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240625,2024,6,25,41,경기,4892.0,0.0,0.0,0.0,0.0,4892.0,2.0,0.0,0.0,0.0,0.0,2.0,20250721,20250721
20240625,2024,6,25,46,전남,6948.0,0.0,0.0,0.0,0.0,6948.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240625,2024,6,25,47,경북,1925.0,0.0,0.0,0.0,0.0,1925.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240625,2024,6,25,48,경남,1933.0,0.0,0.0,0.0,0.0,1933.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,11,서울,14904.0,27979.0,0.0,0.0,0.0,42883.0,2.0,2.0,0.0,0.0,0.0,4.0,20250721,20250721
20240626,2024,6,26,26,부산,0.0,19755.0,0.0,0.0,0.0,19755.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,28,인천,0.0,10229.0,0.0,0.0,0.0,10229.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,30,대전,0.0,11564.0,0.0,0.0,0.0,11564.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,31,울산,10273.0,0.0,0.0,0.0,0.0,10273.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,41,경기,1349.0,0.0,0.0,0.0,0.0,1349.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,44,충남,837.0,0.0,0.0,0.0,0.0,837.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,45,전북,6546.0,0.0,0.0,0.0,0.0,6546.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240626,2024,6,26,50,제주,3044.0,0.0,0.0,0.0,0.0,3044.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240627,2024,6,27,11,서울,0.0,26840.0,0.0,0.0,0.0,26840.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240627,2024,6,27,26,부산,0.0,12867.0,0.0,0.0,0.0,12867.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240627,2024,6,27,28,인천,0.0,10684.0,0.0,0.0,0.0,10684.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240627,2024,6,27,30,대전,0.0,11128.0,0.0,0.0,0.0,11128.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240628,2024,6,28,11,서울,0.0,17367.0,0.0,0.0,0.0,17367.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240628,2024,6,28,26,부산,0.0,22758.0,0.0,0.0,0.0,22758.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240628,2024,6,28,29,광주,0.0,18601.0,0.0,0.0,0.0,18601.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240628,2024,6,28,41,경기,0.0,14678.0,0.0,0.0,0.0,14678.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240628,2024,6,28,48,경남,0.0,13506.0,0.0,0.0,0.0,13506.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240629,2024,6,29,11,서울,0.0,20020.0,0.0,0.0,0.0,20020.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240629,2024,6,29,26,부산,1350.0,0.0,0.0,0.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240629,2024,6,29,30,대전,5290.0,0.0,0.0,0.0,0.0,5290.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240629,2024,6,29,41,경기,1956.0,0.0,0.0,0.0,0.0,1956.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240629,2024,6,29,45,전북,12508.0,0.0,0.0,0.0,0.0,12508.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240629,2024,6,29,47,경북,3832.0,0.0,0.0,0.0,0.0,3832.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240630,2024,6,30,11,서울,0.0,13985.0,0.0,0.0,0.0,13985.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240630,2024,6,30,28,인천,6164.0,0.0,0.0,0.0,0.0,6164.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240630,2024,6,30,29,광주,2389.0,0.0,0.0,0.0,0.0,2389.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240630,2024,6,30,41,경기,14476.0,20610.0,0.0,0.0,0.0,35086.0,2.0,2.0,0.0,0.0,0.0,4.0,20250721,20250721
20240630,2024,6,30,47,경북,13079.0,0.0,0.0,0.0,0.0,13079.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240630,2024,6,30,48,경남,0.0,6991.0,0.0,0.0,0.0,6991.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240701,2024,7,1,44,충남,1562.0,0.0,0.0,0.0,0.0,1562.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240701,2024,7,1,48,경남,2040.0,0.0,0.0,0.0,0.0,2040.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240702,2024,7,2,11,서울,0.0,10185.0,0.0,0.0,0.0,10185.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240702,2024,7,2,27,대구,0.0,13230.0,0.0,0.0,0.0,13230.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240702,2024,7,2,30,대전,0.0,6794.0,0.0,0.0,0.0,6794.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240703,2024,7,3,11,서울,0.0,30862.0,0.0,0.0,0.0,30862.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240703,2024,7,3,27,대구,0.0,17472.0,0.0,0.0,0.0,17472.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240703,2024,7,3,30,대전,0.0,9009.0,0.0,0.0,0.0,9009.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240703,2024,7,3,48,경남,0.0,6384.0,0.0,0.0,0.0,6384.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240704,2024,7,4,11,서울,0.0,32191.0,0.0,0.0,0.0,32191.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240704,2024,7,4,27,대구,0.0,17093.0,0.0,0.0,0.0,17093.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240704,2024,7,4,30,대전,0.0,8330.0,0.0,0.0,0.0,8330.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240704,2024,7,4,48,경남,0.0,6587.0,0.0,0.0,0.0,6587.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240705,2024,7,5,28,인천,7012.0,0.0,0.0,0.0,0.0,7012.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240705,2024,7,5,41,경기,7378.0,0.0,0.0,0.0,0.0,7378.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240706,2024,7,6,26,부산,1853.0,0.0,0.0,0.0,0.0,1853.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240706,2024,7,6,27,대구,11881.0,0.0,0.0,0.0,0.0,11881.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240706,2024,7,6,41,경기,1573.0,0.0,0.0,0.0,0.0,1573.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240706,2024,7,6,50,제주,12409.0,0.0,0.0,0.0,0.0,12409.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240707,2024,7,7,30,대전,10378.0,0.0,0.0,0.0,0.0,10378.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240707,2024,7,7,41,경기,1335.0,0.0,0.0,0.0,0.0,1335.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240707,2024,7,7,42,강원,10334.0,0.0,0.0,0.0,0.0,10334.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240707,2024,7,7,43,충북,1060.0,0.0,0.0,0.0,0.0,1060.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240708,2024,7,8,41,경기,2462.0,0.0,0.0,0.0,0.0,2462.0,2.0,0.0,0.0,0.0,0.0,2.0,20250721,20250721
20240709,2024,7,9,11,서울,0.0,37019.0,0.0,0.0,0.0,37019.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240709,2024,7,9,27,대구,7152.0,0.0,0.0,0.0,0.0,7152.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240709,2024,7,9,28,인천,0.0,10051.0,0.0,0.0,0.0,10051.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240709,2024,7,9,47,경북,1085.0,0.0,0.0,0.0,0.0,1085.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240710,2024,7,10,11,서울,15037.0,38846.0,0.0,0.0,0.0,53883.0,1.0,2.0,0.0,0.0,0.0,3.0,20250721,20250721
20240710,2024,7,10,27,대구,0.0,12507.0,0.0,0.0,0.0,12507.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240710,2024,7,10,28,인천,0.0,14381.0,0.0,0.0,0.0,14381.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240710,2024,7,10,31,울산,9444.0,0.0,0.0,0.0,0.0,9444.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240710,2024,7,10,41,경기,0.0,8079.0,0.0,0.0,0.0,8079.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240710,2024,7,10,45,전북,5560.0,0.0,0.0,0.0,0.0,5560.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240710,2024,7,10,47,경북,5287.0,0.0,0.0,0.0,0.0,5287.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240711,2024,7,11,11,서울,0.0,38955.0,0.0,0.0,0.0,38955.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240711,2024,7,11,27,대구,0.0,15075.0,0.0,0.0,0.0,15075.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240711,2024,7,11,28,인천,0.0,15842.0,0.0,0.0,0.0,15842.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240711,2024,7,11,41,경기,0.0,10182.0,0.0,0.0,0.0,10182.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240712,2024,7,12,11,서울,0.0,22279.0,0.0,0.0,0.0,22279.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240712,2024,7,12,26,부산,0.0,21545.0,0.0,0.0,0.0,21545.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240712,2024,7,12,29,광주,0.0,17755.0,0.0,0.0,0.0,17755.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240712,2024,7,12,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240712,2024,7,12,48,경남,0.0,8579.0,0.0,0.0,0.0,8579.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,11,서울,0.0,23750.0,0.0,0.0,0.0,23750.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,26,부산,0.0,22758.0,0.0,0.0,0.0,22758.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,29,광주,0.0,20500.0,0.0,0.0,0.0,20500.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,30,대전,7147.0,12000.0,0.0,0.0,0.0,19147.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240713,2024,7,13,31,울산,21064.0,0.0,0.0,0.0,0.0,21064.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,43,충북,1892.0,0.0,0.0,0.0,0.0,1892.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,44,충남,10432.0,0.0,0.0,0.0,0.0,10432.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,46,전남,3696.0,0.0,0.0,0.0,0.0,3696.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,48,경남,0.0,11282.0,0.0,0.0,0.0,11282.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240713,2024,7,13,50,제주,4412.0,0.0,0.0,0.0,0.0,4412.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240714,2024,7,14,11,서울,3259.0,23750.0,0.0,0.0,0.0,27009.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240714,2024,7,14,29,광주,2969.0,15444.0,0.0,0.0,0.0,18413.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20240714,2024,7,14,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240714,2024,7,14,41,경기,12933.0,0.0,0.0,0.0,0.0,12933.0,3.0,0.0,0.0,0.0,0.0,3.0,20250721,20250721
20240714,2024,7,14,47,경북,3524.0,0.0,0.0,0.0,0.0,3524.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20240716,2024,7,16,11,서울,0.0,5851.0,0.0,0.0,0.0,5851.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240716,2024,7,16,31,울산,0.0,7833.0,0.0,0.0,0.0,7833.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240717,2024,7,17,11,서울,0.0,16858.0,0.0,0.0,0.0,16858.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20240717,2024,7,17,29,광주,0.0,13904.0,0.0,0.0,0.0,13904.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240717,2024,7,17,31,울산,0.0,9354.0,0.0,0.0,0.0,9354.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240717,2024,7,17,48,경남,0.0,6870.0,0.0,0.0,0.0,6870.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240718,2024,7,18,11,서울,0.0,5040.0,0.0,0.0,0.0,5040.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240718,2024,7,18,29,광주,0.0,11429.0,0.0,0.0,0.0,11429.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240718,2024,7,18,31,울산,0.0,9102.0,0.0,0.0,0.0,9102.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240718,2024,7,18,48,경남,0.0,7550.0,0.0,0.0,0.0,7550.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20240719,2024,7,19,11,서울,0.0,23750.0,0.0,0.0,0.0,23750.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
