일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.26(화),18:30,LG,2,0,삼성,대구,SPO-T,-
04.26(화),18:30,롯데,1,2,KT,수원,KN-T,-
04.26(화),18:30,KIA,2,4,한화,대전,MS-T; D-CMB,-
04.27(수),18:30,넥센,,,NC,마산,,우천취소
04.27(수),18:30,SK,3,1,두산,잠실,SS-T,-
04.27(수),18:30,LG,,,삼성,대구,SPO-T,우천취소
04.27(수),18:30,롯데,4,0,KT,수원,KN-T,-
04.27(수),18:30,KIA,,,한화,대전,MS-T; D-CMB,우천취소
04.28(목),18:30,넥센,4,2,NC,마산,,-
04.28(목),18:30,SK,1,4,두산,잠실,SS-T,-
04.28(목),18:30,LG,7,9,삼성,대구,SPO-T,-
04.28(목),18:30,롯데,8,3,KT,수원,KN-T,-
04.28(목),18:30,KIA,2,3,한화,대전,MS-T; D-CMB,-
04.29(금),18:30,KT,3,4,LG,잠실,SS-T,-
04.29(금),18:30,NC,6,3,롯데,사직,KN-T,-
04.29(금),18:30,두산,1,4,KIA,광주,SPO-T; G-CMB,-
04.29(금),18:30,SK,4,3,넥센,고척,,-
04.29(금),18:30,삼성,5,10,한화,대전,MS-T; D-CMB,-
04.30(토),17:00,KT,3,2,LG,잠실,SS-T,-
04.30(토),17:00,NC,8,1,롯데,사직,KN-T,-
04.30(토),17:00,두산,7,5,KIA,광주,SPO-T; G-CMB,-
04.30(토),17:00,SK,5,1,넥센,고척,,-
04.30(토),17:00,삼성,6,3,한화,대전,MS-T; D-CMB,-
