MATCH_SEQ_NO,MATCH_DE,BASE_YEAR,BASE_MT,BASE_DAY,GRP_NM,LEA_NM,HOME_TEAM_NM,AWAY_TEAM_NM,STDM_NM,SPORTS_VIEWNG_NMPR_CO,COLCT_DE,UPDT_DE
157,20230501,2023,5,1,KBL,챔피언결정전,SK,KGC,잠실학생체육관,5211.0,20250721,20250721
158,20230503,2023,5,3,KBL,챔피언결정전,SK,KGC,잠실학생체육관,5289.0,20250721,20250721
159,20230505,2023,5,5,KBL,챔피언결정전,KGC,SK,안양실내체육관,5850.0,20250721,20250721
160,20230507,2023,5,7,KBL,챔피언결정전,KGC,SK,안양실내체육관,5905.0,20250721,20250721
161,20231021,2023,10,21,KBL,정규시즌,LG,KT,창원체육관,4142.0,20250721,20250721
162,20231021,2023,10,21,KBL,정규시즌,KGC,SK,안양 정관장 아레나,4210.0,20250721,20250721
163,20231021,2023,10,21,KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,3101.0,20250721,20250721
164,20231022,2023,10,22,KBL,정규시즌,소노,DB,고양 소노 아레나,5002.0,20250721,20250721
165,20231022,2023,10,22,KBL,정규시즌,SK,KT,잠실학생체육관,5202.0,20250721,20250721
166,20231022,2023,10,22,KBL,정규시즌,KCC,삼성,부산사직체육관,8780.0,20250721,20250721
167,20231023,2023,10,23,KBL,정규시즌,현대모비스,LG,울산동천체육관,1023.0,20250721,20250721
168,20231024,2023,10,24,KBL,정규시즌,소노,SK,고양 소노 아레나,1715.0,20250721,20250721
169,20231026,2023,10,26,KBL,정규시즌,LG,DB,창원체육관,2256.0,20250721,20250721
170,20231027,2023,10,27,KBL,정규시즌,삼성,소노,잠실실내체육관,1696.0,20250721,20250721
171,20231027,2023,10,27,KBL,정규시즌,현대모비스,SK,울산동천체육관,1528.0,20250721,20250721
172,20231028,2023,10,28,KBL,정규시즌,DB,KCC,원주종합체육관,4363.0,20250721,20250721
173,20231028,2023,10,28,KBL,정규시즌,KT,KGC,수원 KT 아레나,2939.0,20250721,20250721
174,20231028,2023,10,28,KBL,정규시즌,한국가스공사,LG,대구체육관,3004.0,20250721,20250721
175,20231029,2023,10,29,KBL,정규시즌,삼성,LG,잠실실내체육관,2591.0,20250721,20250721
176,20231029,2023,10,29,KBL,정규시즌,소노,현대모비스,고양 소노 아레나,3080.0,20250721,20250721
177,20231029,2023,10,29,KBL,정규시즌,한국가스공사,SK,대구체육관,1524.0,20250721,20250721
178,20231030,2023,10,30,KBL,정규시즌,KT,DB,수원 KT 아레나,923.0,20250721,20250721
179,20231031,2023,10,31,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,1065.0,20250721,20250721
180,20231031,2023,10,31,KBL,정규시즌,KGC,현대모비스,안양 정관장 아레나,1673.0,20250721,20250721
181,20231102,2023,11,2,KBL,정규시즌,삼성,KGC,잠실실내체육관,1046.0,20250721,20250721
182,20231102,2023,11,2,KBL,정규시즌,LG,소노,창원체육관,1247.0,20250721,20250721
183,20231103,2023,11,3,KBL,정규시즌,한국가스공사,DB,대구체육관,1172.0,20250721,20250721
184,20231103,2023,11,3,KBL,정규시즌,현대모비스,KCC,울산동천체육관,2245.0,20250721,20250721
185,20231104,2023,11,4,KBL,정규시즌,삼성,KT,잠실실내체육관,2218.0,20250721,20250721
186,20231104,2023,11,4,KBL,정규시즌,LG,SK,창원체육관,3018.0,20250721,20250721
187,20231104,2023,11,4,KBL,정규시즌,KGC,소노,안양 정관장 아레나,2148.0,20250721,20250721
188,20231105,2023,11,5,KBL,정규시즌,한국가스공사,KGC,대구체육관,1414.0,20250721,20250721
189,20231105,2023,11,5,KBL,정규시즌,현대모비스,DB,울산동천체육관,2484.0,20250721,20250721
190,20231106,2023,11,6,KBL,정규시즌,KT,소노,수원 KT 아레나,911.0,20250721,20250721
191,20231107,2023,11,7,KBL,정규시즌,DB,삼성,원주종합체육관,2054.0,20250721,20250721
192,20231107,2023,11,7,KBL,정규시즌,KGC,KCC,안양 정관장 아레나,1746.0,20250721,20250721
193,20231109,2023,11,9,KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,817.0,20250721,20250721
194,20231109,2023,11,9,KBL,정규시즌,현대모비스,삼성,울산동천체육관,1001.0,20250721,20250721
195,20231110,2023,11,10,KBL,정규시즌,DB,KGC,원주종합체육관,2511.0,20250721,20250721
196,20231110,2023,11,10,KBL,정규시즌,LG,KCC,창원체육관,2908.0,20250721,20250721
197,20231111,2023,11,11,KBL,정규시즌,삼성,SK,잠실실내체육관,3475.0,20250721,20250721
198,20231111,2023,11,11,KBL,정규시즌,KT,현대모비스,수원 KT 아레나,2108.0,20250721,20250721
199,20231111,2023,11,11,KBL,정규시즌,한국가스공사,소노,대구체육관,1378.0,20250721,20250721
200,20231112,2023,11,12,KBL,정규시즌,DB,SK,원주종합체육관,3420.0,20250721,20250721
201,20231112,2023,11,12,KBL,정규시즌,소노,KCC,고양 소노 아레나,3525.0,20250721,20250721
202,20231112,2023,11,12,KBL,정규시즌,KGC,LG,안양 정관장 아레나,3072.0,20250721,20250721
203,20231113,2023,11,13,KBL,정규시즌,현대모비스,KT,울산동천체육관,1004.0,20250721,20250721
204,20231114,2023,11,14,KBL,정규시즌,DB,KCC,원주종합체육관,2270.0,20250721,20250721
205,20231114,2023,11,14,KBL,정규시즌,삼성,KGC,잠실실내체육관,1156.0,20250721,20250721
206,20231116,2023,11,16,KBL,정규시즌,DB,현대모비스,원주종합체육관,2039.0,20250721,20250721
207,20231116,2023,11,16,KBL,정규시즌,한국가스공사,SK,대구체육관,1261.0,20250721,20250721
208,20231117,2023,11,17,KBL,정규시즌,KGC,LG,안양 정관장 아레나,1568.0,20250721,20250721
209,20231117,2023,11,17,KBL,정규시즌,KCC,소노,부산사직체육관,4052.0,20250721,20250721
210,20231118,2023,11,18,KBL,정규시즌,DB,삼성,원주종합체육관,3523.0,20250721,20250721
211,20231118,2023,11,18,KBL,정규시즌,KT,SK,수원 KT 아레나,3290.0,20250721,20250721
212,20231118,2023,11,18,KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,1807.0,20250721,20250721
213,20231119,2023,11,19,KBL,정규시즌,소노,DB,고양 소노 아레나,3143.0,20250721,20250721
214,20231119,2023,11,19,KBL,정규시즌,LG,한국가스공사,창원체육관,4224.0,20250721,20250721
215,20231119,2023,11,19,KBL,정규시즌,KGC,KCC,안양 정관장 아레나,4009.0,20250721,20250721
216,20231120,2023,11,20,KBL,정규시즌,SK,삼성,잠실학생체육관,4108.0,20250721,20250721
217,20231121,2023,11,21,KBL,정규시즌,KT,DB,수원 KT 아레나,1504.0,20250721,20250721
218,20231121,2023,11,21,KBL,정규시즌,한국가스공사,KGC,대구체육관,1209.0,20250721,20250721
219,20231123,2023,11,23,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,1062.0,20250721,20250721
220,20231123,2023,11,23,KBL,정규시즌,LG,현대모비스,창원체육관,2128.0,20250721,20250721
221,20231124,2023,11,24,KBL,정규시즌,SK,DB,잠실학생체육관,4211.0,20250721,20250721
222,20231124,2023,11,24,KBL,정규시즌,KGC,KT,안양 정관장 아레나,1744.0,20250721,20250721
223,20231125,2023,11,25,KBL,정규시즌,삼성,현대모비스,잠실실내체육관,2575.0,20250721,20250721
224,20231125,2023,11,25,KBL,정규시즌,LG,소노,창원체육관,3319.0,20250721,20250721
225,20231125,2023,11,25,KBL,정규시즌,KCC,한국가스공사,부산사직체육관,5272.0,20250721,20250721
226,20231126,2023,11,26,KBL,정규시즌,소노,SK,고양 소노 아레나,3110.0,20250721,20250721
227,20231126,2023,11,26,KBL,정규시즌,KGC,DB,안양 정관장 아레나,3203.0,20250721,20250721
228,20231126,2023,11,26,KBL,정규시즌,KT,삼성,수원 KT 아레나,2561.0,20250721,20250721
229,20231127,2023,11,27,KBL,정규시즌,KCC,현대모비스,부산사직체육관,2071.0,20250721,20250721
230,20231128,2023,11,28,KBL,정규시즌,KT,LG,수원 KT 아레나,1328.0,20250721,20250721
231,20231128,2023,11,28,KBL,정규시즌,소노,KGC,고양 소노 아레나,1428.0,20250721,20250721
232,20231130,2023,11,30,KBL,정규시즌,SK,LG,잠실학생체육관,3892.0,20250721,20250721
233,20231130,2023,11,30,KBL,정규시즌,KCC,KT,부산사직체육관,3050.0,20250721,20250721
234,20231201,2023,12,1,KBL,정규시즌,삼성,소노,잠실실내체육관,1286.0,20250721,20250721
235,20231201,2023,12,1,KBL,정규시즌,KGC,현대모비스,안양 정관장 아레나,1210.0,20250721,20250721
236,20231202,2023,12,2,KBL,정규시즌,DB,LG,원주종합체육관,4042.0,20250721,20250721
237,20231202,2023,12,2,KBL,정규시즌,SK,KCC,잠실학생체육관,5207.0,20250721,20250721
238,20231202,2023,12,2,KBL,정규시즌,한국가스공사,KT,대구체육관,2147.0,20250721,20250721
239,20231203,2023,12,3,KBL,정규시즌,SK,KGC,잠실학생체육관,4420.0,20250721,20250721
240,20231203,2023,12,3,KBL,정규시즌,KCC,삼성,부산사직체육관,3799.0,20250721,20250721
241,20231203,2023,12,3,KBL,정규시즌,현대모비스,소노,울산동천체육관,2137.0,20250721,20250721
242,20231204,2023,12,4,KBL,정규시즌,DB,한국가스공사,원주종합체육관,2091.0,20250721,20250721
243,20231205,2023,12,5,KBL,정규시즌,삼성,LG,잠실실내체육관,1502.0,20250721,20250721
244,20231205,2023,12,5,KBL,정규시즌,KT,소노,수원 KT 아레나,1242.0,20250721,20250721
