"MATCH_SEQ_NO","MATCH_DE","BASE_YEAR","BASE_MT","BASE_DAY","GRP_NM","LEA_NM","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO","COLCT_DE","UPDT_DE"
1893,"20250411","2025","04","11",KBO,정규리그,LG,두산,잠실,23750.00000,"20250715","20250715"
1894,"20250411","2025","04","11",KBO,정규리그,KIA,SSG,광주,20500.00000,"20250715","20250715"
1895,"20250411","2025","04","11",KBO,정규리그,KT,삼성,수원,17416.00000,"20250715","20250715"
1896,"20250411","2025","04","11",KBO,정규리그,한화,키움,대전(신),17000.00000,"20250715","20250715"
1897,"20250412","2025","04","12",KBO,정규리그,NC,롯데,사직,15222.00000,"20250715","20250715"
1898,"20250412","2025","04","12",KBO,정규리그,LG,두산,잠실,22938.00000,"20250715","20250715"
1899,"20250412","2025","04","12",KBO,정규리그,한화,키움,대전(신),15457.00000,"20250715","20250715"
1900,"20250413","2025","04","13",KBO,정규리그,NC,롯데,사직,21003.00000,"20250715","20250715"
1901,"20250413","2025","04","13",KBO,정규리그,LG,두산,잠실,23750.00000,"20250715","20250715"
1902,"20250413","2025","04","13",KBO,정규리그,KIA,SSG,광주,20500.00000,"20250715","20250715"
1903,"20250413","2025","04","13",KBO,정규리그,KT,삼성,수원,18700.00000,"20250715","20250715"
1904,"20250413","2025","04","13",KBO,정규리그,한화,키움,대전(신),17000.00000,"20250715","20250715"
1905,"20250415","2025","04","15",KBO,정규리그,SSG,한화,문학,15618.00000,"20250715","20250715"
1906,"20250415","2025","04","15",KBO,정규리그,KIA,KT,광주,10979.00000,"20250715","20250715"
1907,"20250415","2025","04","15",KBO,정규리그,LG,삼성,잠실,23750.00000,"20250715","20250715"
1908,"20250415","2025","04","15",KBO,정규리그,롯데,키움,사직,9714.00000,"20250715","20250715"
1909,"20250416","2025","04","16",KBO,정규리그,SSG,한화,문학,16785.00000,"20250715","20250715"
1910,"20250416","2025","04","16",KBO,정규리그,KIA,KT,광주,12423.00000,"20250715","20250715"
1911,"20250416","2025","04","16",KBO,정규리그,LG,삼성,잠실,23750.00000,"20250715","20250715"
1912,"20250416","2025","04","16",KBO,정규리그,롯데,키움,사직,11679.00000,"20250715","20250715"
1913,"20250417","2025","04","17",KBO,정규리그,SSG,한화,문학,18098.00000,"20250715","20250715"
1914,"20250417","2025","04","17",KBO,정규리그,KIA,KT,광주,12104.00000,"20250715","20250715"
1915,"20250417","2025","04","17",KBO,정규리그,LG,삼성,잠실,23750.00000,"20250715","20250715"
1916,"20250417","2025","04","17",KBO,정규리그,롯데,키움,사직,11812.00000,"20250715","20250715"
1917,"20250418","2025","04","18",KBO,정규리그,두산,KIA,잠실,23750.00000,"20250715","20250715"
1918,"20250418","2025","04","18",KBO,정규리그,키움,KT,고척,4666.00000,"20250715","20250715"
1919,"20250418","2025","04","18",KBO,정규리그,SSG,LG,문학,18091.00000,"20250715","20250715"
1920,"20250418","2025","04","18",KBO,정규리그,삼성,롯데,대구,24000.00000,"20250715","20250715"
1921,"20250418","2025","04","18",KBO,정규리그,한화,NC,대전(신),17000.00000,"20250715","20250715"
1922,"20250419","2025","04","19",KBO,정규리그,두산,KIA,잠실,23750.00000,"20250715","20250715"
1923,"20250419","2025","04","19",KBO,정규리그,키움,KT,고척,8281.00000,"20250715","20250715"
1924,"20250419","2025","04","19",KBO,정규리그,SSG,LG,문학,18727.00000,"20250715","20250715"
1925,"20250419","2025","04","19",KBO,정규리그,삼성,롯데,대구,24000.00000,"20250715","20250715"
1926,"20250419","2025","04","19",KBO,정규리그,한화,NC,대전(신),17000.00000,"20250715","20250715"
1927,"20250420","2025","04","20",KBO,정규리그,두산,KIA,잠실,23750.00000,"20250715","20250715"
1928,"20250420","2025","04","20",KBO,정규리그,키움,KT,고척,6859.00000,"20250715","20250715"
1929,"20250420","2025","04","20",KBO,정규리그,SSG,LG,문학,23000.00000,"20250715","20250715"
1930,"20250420","2025","04","20",KBO,정규리그,삼성,롯데,대구,24000.00000,"20250715","20250715"
1931,"20250420","2025","04","20",KBO,정규리그,한화,NC,대전(신),17000.00000,"20250715","20250715"
1932,"20250422","2025","04","22",KBO,정규리그,LG,NC,잠실,12941.00000,"20250715","20250715"
1933,"20250422","2025","04","22",KBO,정규리그,키움,두산,고척,6809.00000,"20250715","20250715"
1934,"20250422","2025","04","22",KBO,정규리그,KT,SSG,수원,5497.00000,"20250715","20250715"
1935,"20250423","2025","04","23",KBO,정규리그,롯데,한화,사직,19376.00000,"20250715","20250715"
1936,"20250423","2025","04","23",KBO,정규리그,삼성,KIA,대구,22257.00000,"20250715","20250715"
1937,"20250423","2025","04","23",KBO,정규리그,LG,NC,잠실,17828.00000,"20250715","20250715"
1938,"20250503","2025","05","03",KLEAGUE,K리그1,서울,전북,서울 월드컵,48008.00000,"20250715","20250715"
1939,"20250423","2025","04","23",KBO,정규리그,키움,두산,고척,6801.00000,"20250715","20250715"
1940,"20250222","2025","02","22",KLEAGUE,K리그1,서울,안양,서울 월드컵,41415.00000,"20250715","20250715"
1941,"20250423","2025","04","23",KBO,정규리그,KT,SSG,수원,7581.00000,"20250715","20250715"
1942,"20250531","2025","05","31",KLEAGUE,K리그1,전북,울산,전주 월드컵,31830.00000,"20250715","20250715"
1943,"20250424","2025","04","24",KBO,정규리그,롯데,한화,사직,22669.00000,"20250715","20250715"
1944,"20250301","2025","03","01",KLEAGUE,K리그1,울산,전북,울산 문수,26317.00000,"20250715","20250715"
1945,"20250424","2025","04","24",KBO,정규리그,삼성,KIA,대구,24000.00000,"20250715","20250715"
1946,"20250524","2025","05","24",KLEAGUE,K리그1,서울,수원FC,서울 월드컵,25578.00000,"20250715","20250715"
1947,"20250424","2025","04","24",KBO,정규리그,LG,NC,잠실,19325.00000,"20250715","20250715"
1948,"20250329","2025","03","29",KLEAGUE,K리그1,서울,대구,서울 월드컵,25258.00000,"20250715","20250715"
1949,"20250424","2025","04","24",KBO,정규리그,키움,두산,고척,7690.00000,"20250715","20250715"
1950,"20250303","2025","03","03",KLEAGUE,K리그1,서울,김천,서울 월드컵,24889.00000,"20250715","20250715"
1951,"20250424","2025","04","24",KBO,정규리그,KT,SSG,수원,7815.00000,"20250715","20250715"
1952,"20250506","2025","05","06",KLEAGUE,K리그1,전북,대전,전주 월드컵,24338.00000,"20250715","20250715"
1953,"20250425","2025","04","25",KBO,정규리그,한화,KT,대전(신),17000.00000,"20250715","20250715"
1954,"20250531","2025","05","31",KLEAGUE,K리그1,서울,제주,서울 월드컵,24270.00000,"20250715","20250715"
1955,"20250425","2025","04","25",KBO,정규리그,KIA,LG,광주,20500.00000,"20250715","20250715"
1956,"20250425","2025","04","25",KBO,정규리그,두산,롯데,잠실,23750.00000,"20250715","20250715"
1957,"20250505","2025","05","05",KLEAGUE,K리그1,울산,포항,울산 문수,23442.00000,"20250715","20250715"
1958,"20250425","2025","04","25",KBO,정규리그,삼성,NC,대구,24000.00000,"20250715","20250715"
1959,"20250621","2025","06","21",KLEAGUE,K리그1,전북,서울,전주 월드컵,22862.00000,"20250715","20250715"
1960,"20250425","2025","04","25",KBO,정규리그,SSG,키움,문학,12140.00000,"20250715","20250715"
1961,"20250615","2025","06","15",KLEAGUE,K리그2,수원,인천,수원 월드컵,22625.00000,"20250715","20250715"
1962,"20250426","2025","04","26",KBO,정규리그,한화,KT,대전(신),17000.00000,"20250715","20250715"
1963,"20250517","2025","05","17",KLEAGUE,K리그1,전북,안양,전주 월드컵,21021.00000,"20250715","20250715"
1964,"20250426","2025","04","26",KBO,정규리그,KIA,LG,광주,20500.00000,"20250715","20250715"
1965,"20250405","2025","04","05",KLEAGUE,K리그1,울산,서울,울산 문수,20358.00000,"20250715","20250715"
1966,"20250426","2025","04","26",KBO,정규리그,두산,롯데,잠실,23750.00000,"20250715","20250715"
1967,"20250412","2025","04","12",KLEAGUE,K리그1,서울,대전,서울 월드컵,20284.00000,"20250715","20250715"
1968,"20250426","2025","04","26",KBO,정규리그,삼성,NC,대구,24000.00000,"20250715","20250715"
1969,"20250629","2025","06","29",KLEAGUE,K리그1,서울,포항,서울 월드컵,20036.00000,"20250715","20250715"
1970,"20250426","2025","04","26",KBO,정규리그,SSG,키움,문학,18641.00000,"20250715","20250715"
1971,"20250223","2025","02","23",KLEAGUE,K리그1,대전,울산,대전 월드컵,19628.00000,"20250715","20250715"
1972,"20250427","2025","04","27",KBO,정규리그,한화,KT,대전(신),17000.00000,"20250715","20250715"
1973,"20250216","2025","02","16",KLEAGUE,K리그1,전북,김천,전주 월드컵,19619.00000,"20250715","20250715"
1974,"20250427","2025","04","27",KBO,정규리그,KIA,LG,광주,20500.00000,"20250715","20250715"
1975,"20250419","2025","04","19",KLEAGUE,K리그1,서울,광주,서울 월드컵,19234.00000,"20250715","20250715"
1976,"20250427","2025","04","27",KBO,정규리그,두산,롯데,잠실,23750.00000,"20250715","20250715"
1977,"20250216","2025","02","16",KLEAGUE,K리그1,울산,안양,울산 문수,18718.00000,"20250715","20250715"
1978,"20250427","2025","04","27",KBO,정규리그,삼성,NC,대구,24000.00000,"20250715","20250715"
1979,"20250427","2025","04","27",KBO,정규리그,SSG,키움,문학,16422.00000,"20250715","20250715"
1980,"20250301","2025","03","01",KLEAGUE,K리그2,인천,수원,인천 전용,18173.00000,"20250715","20250715"
1981,"20250429","2025","04","29",KBO,정규리그,두산,KT,잠실,14138.00000,"20250715","20250715"
1982,"20250309","2025","03","09",KLEAGUE,K리그1,울산,제주,울산 문수,16749.00000,"20250715","20250715"
1983,"20250429","2025","04","29",KBO,정규리그,한화,LG,대전(신),17000.00000,"20250715","20250715"
1984,"20250524","2025","05","24",KLEAGUE,K리그1,울산,김천,울산 문수,16012.00000,"20250715","20250715"
1985,"20250429","2025","04","29",KBO,정규리그,키움,롯데,고척,13203.00000,"20250715","20250715"
1986,"20250223","2025","02","23",KLEAGUE,K리그1,전북,광주,전주 월드컵,15393.00000,"20250715","20250715"
1987,"20250429","2025","04","29",KBO,정규리그,KIA,NC,광주,10575.00000,"20250715","20250715"
1988,"20250617","2025","06","17",KLEAGUE,K리그1,서울,강원,서울 월드컵,15290.00000,"20250715","20250715"
1989,"20250429","2025","04","29",KBO,정규리그,SSG,삼성,문학,15481.00000,"20250715","20250715"
1990,"20250405","2025","04","05",KLEAGUE,K리그1,대전,전북,대전 월드컵,14622.00000,"20250715","20250715"
1991,"20250430","2025","04","30",KBO,정규리그,두산,KT,잠실,17158.00000,"20250715","20250715"
1992,"20250712","2025","07","12",KLEAGUE,K리그1,울산,대구,울산 문수,14555.00000,"20250715","20250715"
1993,"20250430","2025","04","30",KBO,정규리그,한화,LG,대전(신),17000.00000,"20250715","20250715"
1994,"20250315","2025","03","15",KLEAGUE,K리그2,수원,충남아산,수원 월드컵,14099.00000,"20250715","20250715"
1995,"20250430","2025","04","30",KBO,정규리그,키움,롯데,고척,14367.00000,"20250715","20250715"
1996,"20250309","2025","03","09",KLEAGUE,K리그1,전북,강원,전주 월드컵,14090.00000,"20250715","20250715"
1997,"20250430","2025","04","30",KBO,정규리그,KIA,NC,광주,15139.00000,"20250715","20250715"
1998,"20250430","2025","04","30",KBO,정규리그,SSG,삼성,문학,18998.00000,"20250715","20250715"
1999,"20250427","2025","04","27",KLEAGUE,K리그2,수원,성남,수원 월드컵,13948.00000,"20250715","20250715"
2000,"20250501","2025","05","01",KBO,정규리그,두산,KT,잠실,19883.00000,"20250715","20250715"
2001,"20250510","2025","05","10",KLEAGUE,K리그1,대전,서울,대전 월드컵,13706.00000,"20250715","20250715"
2002,"20250501","2025","05","01",KBO,정규리그,키움,롯데,고척,16000.00000,"20250715","20250715"
2003,"20250308","2025","03","08",KLEAGUE,K리그1,안양,김천,안양 종합,13579.00000,"20250715","20250715"
2004,"20250501","2025","05","01",KBO,정규리그,SSG,삼성,문학,22993.00000,"20250715","20250715"
2005,"20250419","2025","04","19",KLEAGUE,K리그1,울산,강원,울산 문수,13536.00000,"20250715","20250715"
2006,"20250502","2025","05","02",KBO,정규리그,KIA,한화,광주,20500.00000,"20250715","20250715"
2007,"20250420","2025","04","20",KLEAGUE,K리그1,전북,대구,전주 월드컵,12897.00000,"20250715","20250715"
2008,"20250502","2025","05","02",KBO,정규리그,롯데,NC,사직,22669.00000,"20250715","20250715"
2009,"20250712","2025","07","12",KLEAGUE,K리그2,수원,충북청주,수원 월드컵,12769.00000,"20250715","20250715"
2010,"20250502","2025","05","02",KBO,정규리그,삼성,두산,대구,24000.00000,"20250715","20250715"
2011,"20250503","2025","05","03",KLEAGUE,K리그1,대전,안양,대전 월드컵,12570.00000,"20250715","20250715"
2012,"20250502","2025","05","02",KBO,정규리그,LG,SSG,잠실,23750.00000,"20250715","20250715"
2013,"20250329","2025","03","29",KLEAGUE,K리그1,포항,울산,포항 스틸야드,12565.00000,"20250715","20250715"
2014,"20250502","2025","05","02",KBO,정규리그,KT,키움,수원,12275.00000,"20250715","20250715"
2015,"20250525","2025","05","25",KLEAGUE,K리그2,수원,김포,수원 월드컵,12396.00000,"20250715","20250715"
2016,"20250503","2025","05","03",KBO,정규리그,롯데,NC,사직,22669.00000,"20250715","20250715"
2017,"20250601","2025","06","01",KLEAGUE,K리그2,수원,부천,수원 월드컵,12264.00000,"20250715","20250715"
2018,"20250503","2025","05","03",KBO,정규리그,삼성,두산,대구,24000.00000,"20250715","20250715"
2019,"20250216","2025","02","16",KLEAGUE,K리그1,대구,강원,대구iM뱅크PARK,12240.00000,"20250715","20250715"
2020,"20250503","2025","05","03",KBO,정규리그,LG,SSG,잠실,23750.00000,"20250715","20250715"
2021,"20250413","2025","04","13",KLEAGUE,K리그1,대구,울산,대구iM뱅크PARK,12218.00000,"20250715","20250715"
2022,"20250503","2025","05","03",KBO,정규리그,KT,키움,수원,15210.00000,"20250715","20250715"
2023,"20250315","2025","03","15",KLEAGUE,K리그1,대구,안양,대구iM뱅크PARK,12183.00000,"20250715","20250715"
2024,"20250504","2025","05","04",KBO,정규리그,KIA,한화,광주,20500.00000,"20250715","20250715"
2025,"20250308","2025","03","08",KLEAGUE,K리그1,대구,대전,대구iM뱅크PARK,12168.00000,"20250715","20250715"
2026,"20250504","2025","05","04",KBO,정규리그,롯데,NC,사직,22669.00000,"20250715","20250715"
2027,"20250222","2025","02","22",KLEAGUE,K리그1,대구,수원FC,대구iM뱅크PARK,12098.00000,"20250715","20250715"
2028,"20250504","2025","05","04",KBO,정규리그,삼성,두산,대구,24000.00000,"20250715","20250715"
2029,"20250525","2025","05","25",KLEAGUE,K리그2,인천,전남,인천 전용,12052.00000,"20250715","20250715"
2030,"20250504","2025","05","04",KBO,정규리그,LG,SSG,잠실,23750.00000,"20250715","20250715"
2031,"20250504","2025","05","04",KLEAGUE,K리그2,인천,김포,인천 전용,11792.00000,"20250715","20250715"
2032,"20250504","2025","05","04",KBO,정규리그,KT,키움,수원,15160.00000,"20250715","20250715"
2033,"20250518","2025","05","18",KLEAGUE,K리그1,대구,서울,대구iM뱅크PARK,11699.00000,"20250715","20250715"
2034,"20250505","2025","05","05",KBO,정규리그,키움,KIA,고척,16000.00000,"20250715","20250715"
2035,"20250329","2025","03","29",KLEAGUE,K리그1,대전,광주,대전 월드컵,11469.00000,"20250715","20250715"
2036,"20250505","2025","05","05",KBO,정규리그,두산,LG,잠실,23750.00000,"20250715","20250715"
2037,"20250629","2025","06","29",KLEAGUE,K리그2,수원,부산,수원 월드컵,11467.00000,"20250715","20250715"
2038,"20250505","2025","05","05",KBO,정규리그,KT,NC,수원,12015.00000,"20250715","20250715"
2039,"20250617","2025","06","17",KLEAGUE,K리그1,전북,수원FC,전주 월드컵,11355.00000,"20250715","20250715"
2040,"20250505","2025","05","05",KBO,정규리그,롯데,SSG,사직,22669.00000,"20250715","20250715"
2041,"20250406","2025","04","06",KLEAGUE,K리그2,수원,경남,수원 월드컵,11343.00000,"20250715","20250715"
2042,"20250505","2025","05","05",KBO,정규리그,한화,삼성,대전(신),17000.00000,"20250715","20250715"
2043,"20250503","2025","05","03",KLEAGUE,K리그1,대구,제주,대구iM뱅크PARK,11325.00000,"20250715","20250715"
2044,"20250506","2025","05","06",KBO,정규리그,키움,KIA,고척,16000.00000,"20250715","20250715"
2045,"20250301","2025","03","01",KLEAGUE,K리그1,포항,대구,포항 스틸야드,11207.00000,"20250715","20250715"
2046,"20250506","2025","05","06",KBO,정규리그,두산,LG,잠실,23750.00000,"20250715","20250715"
2047,"20250601","2025","06","01",KLEAGUE,K리그1,대구,광주,대구iM뱅크PARK,11111.00000,"20250715","20250715"
2048,"20250506","2025","05","06",KBO,정규리그,KT,NC,수원,9743.00000,"20250715","20250715"
2049,"20250215","2025","02","15",KLEAGUE,K리그1,제주,서울,제주 월드컵,11049.00000,"20250715","20250715"
2050,"20250506","2025","05","06",KBO,정규리그,롯데,SSG,사직,22669.00000,"20250715","20250715"
2051,"20250506","2025","05","06",KLEAGUE,K리그1,제주,강원,제주 월드컵,11017.00000,"20250715","20250715"
2052,"20250506","2025","05","06",KBO,정규리그,한화,삼성,대전(신),17000.00000,"20250715","20250715"
2053,"20250608","2025","06","08",KLEAGUE,K리그2,인천,부천,인천 전용,11007.00000,"20250715","20250715"
2054,"20250507","2025","05","07",KBO,정규리그,키움,KIA,고척,16000.00000,"20250715","20250715"
2055,"20250507","2025","05","07",KBO,정규리그,두산,LG,잠실,23750.00000,"20250715","20250715"
2056,"20250427","2025","04","27",KLEAGUE,K리그1,포항,서울,포항 스틸야드,10984.00000,"20250715","20250715"
2057,"20250507","2025","05","07",KBO,정규리그,KT,NC,수원,3598.00000,"20250715","20250715"
2058,"20250413","2025","04","13",KLEAGUE,K리그1,전북,제주,전주 월드컵,10958.00000,"20250715","20250715"
2059,"20250507","2025","05","07",KBO,정규리그,롯데,SSG,사직,22669.00000,"20250715","20250715"
2060,"20250222","2025","02","22",KLEAGUE,K리그2,안산,수원,안산 와스타디움,10956.00000,"20250715","20250715"
2061,"20250507","2025","05","07",KBO,정규리그,한화,삼성,대전(신),17000.00000,"20250715","20250715"
2062,"20250330","2025","03","30",KLEAGUE,K리그1,제주,수원FC,제주 월드컵,10778.00000,"20250715","20250715"
2063,"20250509","2025","05","09",KBO,정규리그,키움,한화,고척,16000.00000,"20250715","20250715"
2064,"20250511","2025","05","11",KLEAGUE,K리그2,수원,천안,수원 월드컵,10664.00000,"20250715","20250715"
2065,"20250510","2025","05","10",KBO,정규리그,키움,한화,고척,16000.00000,"20250715","20250715"
2066,"20250215","2025","02","15",KLEAGUE,K리그1,포항,대전,포항 스틸야드,10519.00000,"20250715","20250715"
2067,"20250510","2025","05","10",KBO,정규리그,SSG,KIA,문학,23000.00000,"20250715","20250715"
2068,"20250316","2025","03","16",KLEAGUE,K리그1,전북,포항,전주 월드컵,10442.00000,"20250715","20250715"
2069,"20250510","2025","05","10",KBO,정규리그,삼성,LG,대구,24000.00000,"20250715","20250715"
2070,"20250524","2025","05","24",KLEAGUE,K리그1,대전,대구,대전 월드컵,10417.00000,"20250715","20250715"
2071,"20250510","2025","05","10",KBO,정규리그,삼성,LG,대구,24000.00000,"20250715","20250715"
2072,"20250315","2025","03","15",KLEAGUE,K리그1,강원,서울,춘천 송암,10231.00000,"20250715","20250715"
2073,"20250510","2025","05","10",KBO,정규리그,KT,롯데,수원,18700.00000,"20250715","20250715"
2074,"20250504","2025","05","04",KLEAGUE,K리그2,충북청주,수원,청주 종합,10149.00000,"20250715","20250715"
2075,"20250510","2025","05","10",KBO,정규리그,두산,NC,잠실,20206.00000,"20250715","20250715"
2076,"20250506","2025","05","06",KLEAGUE,K리그1,안양,서울,안양 종합,10103.00000,"20250715","20250715"
2077,"20250511","2025","05","11",KBO,정규리그,키움,한화,고척,16000.00000,"20250715","20250715"
2078,"20250330","2025","03","30",KLEAGUE,K리그1,안양,전북,안양 종합,10031.00000,"20250715","20250715"
2079,"20250511","2025","05","11",KBO,정규리그,SSG,KIA,문학,23000.00000,"20250715","20250715"
2080,"20250518","2025","05","18",KLEAGUE,K리그1,포항,광주,포항 스틸야드,9819.00000,"20250715","20250715"
2081,"20250511","2025","05","11",KBO,정규리그,SSG,KIA,문학,23000.00000,"20250715","20250715"
2082,"20250315","2025","03","15",KLEAGUE,K리그2,인천,서울E,인천 전용,9695.00000,"20250715","20250715"
2083,"20250511","2025","05","11",KBO,정규리그,삼성,LG,대구,24000.00000,"20250715","20250715"
2084,"20250329","2025","03","29",KLEAGUE,K리그2,수원,전남,수원 월드컵,9692.00000,"20250715","20250715"
2085,"20250511","2025","05","11",KBO,정규리그,KT,롯데,수원,18700.00000,"20250715","20250715"
2086,"20250502","2025","05","02",KLEAGUE,K리그1,울산,광주,울산 문수,9659.00000,"20250715","20250715"
2087,"20250511","2025","05","11",KBO,정규리그,KT,롯데,수원,14470.00000,"20250715","20250715"
2088,"20250511","2025","05","11",KBO,정규리그,두산,NC,잠실,19366.00000,"20250715","20250715"
2089,"20250309","2025","03","09",KLEAGUE,K리그2,서울E,수원,목동 종합,9644.00000,"20250715","20250715"
2090,"20250511","2025","05","11",KBO,정규리그,두산,NC,잠실,9172.00000,"20250715","20250715"
2091,"20250427","2025","04","27",KLEAGUE,K리그1,대전,강원,대전 월드컵,9412.00000,"20250715","20250715"
2092,"20250513","2025","05","13",KBO,정규리그,삼성,KT,포항,10758.00000,"20250715","20250715"
2093,"20250617","2025","06","17",KLEAGUE,K리그1,대구,포항,대구iM뱅크PARK,9384.00000,"20250715","20250715"
2094,"20250513","2025","05","13",KBO,정규리그,KIA,롯데,광주,16824.00000,"20250715","20250715"
2095,"20250222","2025","02","22",KLEAGUE,K리그2,인천,경남,인천 전용,9363.00000,"20250715","20250715"
2096,"20250513","2025","05","13",KBO,정규리그,SSG,NC,문학,12746.00000,"20250715","20250715"
2097,"20250713","2025","07","13",KLEAGUE,K리그2,인천,충남아산,인천 전용,9326.00000,"20250715","20250715"
2098,"20250513","2025","05","13",KBO,정규리그,한화,두산,대전(신),17000.00000,"20250715","20250715"
2099,"20250621","2025","06","21",KLEAGUE,K리그1,강원,대구,강릉하이원아레나,9256.00000,"20250715","20250715"
2100,"20250513","2025","05","13",KBO,정규리그,LG,키움,잠실,18080.00000,"20250715","20250715"
2101,"20250621","2025","06","21",KLEAGUE,K리그2,인천,화성,인천 전용,9245.00000,"20250715","20250715"
2102,"20250514","2025","05","14",KBO,정규리그,삼성,KT,포항,12120.00000,"20250715","20250715"
2103,"20250419","2025","04","19",KLEAGUE,K리그2,수원,화성,수원 월드컵,9238.00000,"20250715","20250715"
2104,"20250514","2025","05","14",KBO,정규리그,KIA,롯데,광주,18641.00000,"20250715","20250715"
2105,"20250601","2025","06","01",KLEAGUE,K리그1,포항,강원,포항 스틸야드,8944.00000,"20250715","20250715"
2106,"20250514","2025","05","14",KBO,정규리그,SSG,NC,문학,11409.00000,"20250715","20250715"
2107,"20250606","2025","06","06",KLEAGUE,K리그2,성남,수원,탄천 종합,8843.00000,"20250715","20250715"
2108,"20250514","2025","05","14",KBO,정규리그,한화,두산,대전(신),17000.00000,"20250715","20250715"
2109,"20250510","2025","05","10",KLEAGUE,K리그1,포항,수원FC,포항 스틸야드,8811.00000,"20250715","20250715"
2110,"20250514","2025","05","14",KBO,정규리그,LG,키움,잠실,18286.00000,"20250715","20250715"
2111,"20250531","2025","05","31",KLEAGUE,K리그1,안양,대전,안양 종합,8752.00000,"20250715","20250715"
2112,"20250515","2025","05","15",KBO,정규리그,삼성,KT,포항,12120.00000,"20250715","20250715"
2113,"20250308","2025","03","08",KLEAGUE,K리그1,수원FC,서울,수원 종합,8661.00000,"20250715","20250715"
2114,"20250515","2025","05","15",KBO,정규리그,KIA,롯데,광주,17452.00000,"20250715","20250715"
2115,"20250517","2025","05","17",KLEAGUE,K리그2,부산,수원,부산 구덕,8529.00000,"20250715","20250715"
2116,"20250515","2025","05","15",KBO,정규리그,SSG,NC,문학,10081.00000,"20250715","20250715"
2117,"20250329","2025","03","29",KLEAGUE,K리그2,인천,부산,인천 전용,8507.00000,"20250715","20250715"
2118,"20250515","2025","05","15",KBO,정규리그,한화,두산,대전(신),17000.00000,"20250715","20250715"
2119,"20250515","2025","05","15",KBO,정규리그,LG,키움,잠실,18119.00000,"20250715","20250715"
2120,"20250511","2025","05","11",KLEAGUE,K리그1,광주,전북,광주 월드컵,8444.00000,"20250715","20250715"
2121,"20250517","2025","05","17",KBO,정규리그,LG,KT,잠실,22963.00000,"20250715","20250715"
2122,"20250412","2025","04","12",KLEAGUE,K리그1,포항,안양,포항 스틸야드,8354.00000,"20250715","20250715"
2123,"20250517","2025","05","17",KBO,정규리그,LG,KT,잠실,17811.00000,"20250715","20250715"
2124,"20250406","2025","04","06",KLEAGUE,K리그1,안양,강원,안양 종합,8127.00000,"20250715","20250715"
2125,"20250517","2025","05","17",KBO,정규리그,KIA,두산,광주,16854.00000,"20250715","20250715"
2126,"20250511","2025","05","11",KLEAGUE,K리그1,제주,울산,제주 월드컵,8012.00000,"20250715","20250715"
2127,"20250517","2025","05","17",KBO,정규리그,KIA,두산,광주,20500.00000,"20250715","20250715"
2128,"20250527","2025","05","27",KLEAGUE,K리그1,대구,전북,대구iM뱅크PARK,7994.00000,"20250715","20250715"
2129,"20250517","2025","05","17",KBO,정규리그,한화,SSG,대전(신),17000.00000,"20250715","20250715"
2130,"20250511","2025","05","11",KLEAGUE,K리그2,전남,성남,광양 전용,7975.00000,"20250715","20250715"
2131,"20250517","2025","05","17",KBO,정규리그,한화,SSG,대전(신),17000.00000,"20250715","20250715"
2132,"20250426","2025","04","26",KLEAGUE,K리그2,부천,인천,부천 종합,7561.00000,"20250715","20250715"
2133,"20250517","2025","05","17",KBO,정규리그,롯데,삼성,사직,22669.00000,"20250715","20250715"
2134,"20250614","2025","06","14",KLEAGUE,K리그1,수원FC,안양,수원 종합,7524.00000,"20250715","20250715"
2135,"20250517","2025","05","17",KBO,정규리그,롯데,삼성,사직,22669.00000,"20250715","20250715"
2136,"20250502","2025","05","02",KLEAGUE,K리그1,포항,김천,포항 스틸야드,7405.00000,"20250715","20250715"
2137,"20250517","2025","05","17",KBO,정규리그,NC,키움,울산,2297.00000,"20250715","20250715"
2138,"20250705","2025","07","05",KLEAGUE,K리그2,충남아산,수원,아산 이순신,7382.00000,"20250715","20250715"
2139,"20250517","2025","05","17",KBO,정규리그,NC,키움,울산,5513.00000,"20250715","20250715"
2140,"20250628","2025","06","28",KLEAGUE,K리그1,안양,광주,안양 종합,7253.00000,"20250715","20250715"
2141,"20250518","2025","05","18",KBO,정규리그,LG,KT,잠실,23029.00000,"20250715","20250715"
2142,"20250302","2025","03","02",KLEAGUE,K리그1,대전,수원FC,대전 월드컵,7220.00000,"20250715","20250715"
2143,"20250518","2025","05","18",KBO,정규리그,KIA,두산,광주,20500.00000,"20250715","20250715"
2144,"20250426","2025","04","26",KLEAGUE,K리그1,수원FC,전북,수원 종합,7131.00000,"20250715","20250715"
2145,"20250518","2025","05","18",KBO,정규리그,한화,SSG,대전(신),17000.00000,"20250715","20250715"
2146,"20250518","2025","05","18",KBO,정규리그,롯데,삼성,사직,22669.00000,"20250715","20250715"
2147,"20250627","2025","06","27",KLEAGUE,K리그1,대전,제주,대전 월드컵,7097.00000,"20250715","20250715"
2148,"20250518","2025","05","18",KBO,정규리그,NC,키움,울산,6456.00000,"20250715","20250715"
2149,"20250607","2025","06","07",KLEAGUE,K리그2,전남,서울E,광양 전용,6946.00000,"20250715","20250715"
2150,"20250520","2025","05","20",KBO,정규리그,NC,한화,울산,4497.00000,"20250715","20250715"
2151,"20250517","2025","05","17",KLEAGUE,K리그1,강원,울산,춘천 송암,6920.00000,"20250715","20250715"
