"MATCH_SEQ_NO","MATCH_DE","BASE_YEAR","BASE_MT","BASE_DAY","GRP_NM","LEA_NM","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO","COLCT_DE","UPDT_DE"
2067,"20240412","2024","04","12",KBO,정규리그,키움,롯데,고척,8838.00000,"20250716","20250716"
2068,"20230604","2023","06","04",KLEAGUE,K리그2,전남,김천,광양 전용,1625.00000,"20250716","20250716"
2069,"20240412","2024","04","12",KBO,정규리그,삼성,NC,대구,13104.00000,"20250716","20250716"
2070,"20240412","2024","04","12",KBO,정규리그,KT,SSG,수원,6912.00000,"20250716","20250716"
2071,"20230702","2023","07","02",KLEAGUE,K리그2,김포,충남아산,김포솔터축구장,1618.00000,"20250716","20250716"
2072,"20240413","2024","04","13",KBO,정규리그,한화,KIA,한밭,12000.00000,"20250716","20250716"
2073,"20231014","2023","10","14",KLEAGUE,K리그2,충남아산,충북청주,아산 이순신,1616.00000,"20250716","20250716"
2074,"20240413","2024","04","13",KBO,정규리그,두산,LG,잠실,23750.00000,"20250716","20250716"
2075,"20230409","2023","04","09",KLEAGUE,K리그2,서울E,안산,목동 종합,1614.00000,"20250716","20250716"
2076,"20240413","2024","04","13",KBO,정규리그,키움,롯데,고척,14197.00000,"20250716","20250716"
2077,"20240413","2024","04","13",KBO,정규리그,삼성,NC,대구,24000.00000,"20250716","20250716"
2078,"20230528","2023","05","28",KLEAGUE,K리그1,수원FC,광주,수원 종합,1605.00000,"20250716","20250716"
2079,"20240413","2024","04","13",KBO,정규리그,KT,SSG,수원,13995.00000,"20250716","20250716"
2080,"20230709","2023","07","09",KLEAGUE,K리그2,성남,김포,탄천 종합,1596.00000,"20250716","20250716"
2081,"20240414","2024","04","14",KBO,정규리그,한화,KIA,한밭,12000.00000,"20250716","20250716"
2082,"20230724","2023","07","24",KLEAGUE,K리그2,부산,안양,부산 아시아드,1579.00000,"20250716","20250716"
2083,"20240414","2024","04","14",KBO,정규리그,두산,LG,잠실,22586.00000,"20250716","20250716"
2084,"20230503","2023","05","03",KLEAGUE,K리그2,경남,서울E,창원 축구센터,1576.00000,"20250716","20250716"
2085,"20240414","2024","04","14",KBO,정규리그,키움,롯데,고척,12333.00000,"20250716","20250716"
2086,"20240414","2024","04","14",KBO,정규리그,삼성,NC,대구,20667.00000,"20250716","20250716"
2087,"20230718","2023","07","18",KLEAGUE,K리그2,부천,충북청주,부천 종합,1552.00000,"20250716","20250716"
2088,"20240414","2024","04","14",KBO,정규리그,KT,SSG,수원,11280.00000,"20250716","20250716"
2089,"20230920","2023","09","20",KLEAGUE,K리그2,안양,경남,안양 종합,1539.00000,"20250716","20250716"
2090,"20240416","2024","04","16",KBO,정규리그,NC,한화,창원,4658.00000,"20250716","20250716"
2091,"20230514","2023","05","14",KLEAGUE,K리그2,충남아산,김포,아산 이순신,1513.00000,"20250716","20250716"
2092,"20240416","2024","04","16",KBO,정규리그,SSG,KIA,문학,12712.00000,"20250716","20250716"
2093,"20240416","2024","04","16",KBO,정규리그,키움,KT,고척,2877.00000,"20250716","20250716"
2094,"20230718","2023","07","18",KLEAGUE,K리그2,서울E,김포,목동 종합,1489.00000,"20250716","20250716"
2095,"20240416","2024","04","16",KBO,정규리그,LG,롯데,잠실,16635.00000,"20250716","20250716"
2096,"20230416","2023","04","16",KLEAGUE,K리그2,안산,김포,안산 와스타디움,1479.00000,"20250716","20250716"
2097,"20240416","2024","04","16",KBO,정규리그,삼성,두산,대구,7793.00000,"20250716","20250716"
2098,"20230408","2023","04","08",KLEAGUE,K리그2,전남,성남,광양 전용,1474.00000,"20250716","20250716"
2099,"20240417","2024","04","17",KBO,정규리그,NC,한화,창원,9921.00000,"20250716","20250716"
2100,"20230416","2023","04","16",KLEAGUE,K리그2,성남,천안,탄천 종합,1468.00000,"20250716","20250716"
2101,"20240417","2024","04","17",KBO,정규리그,SSG,KIA,문학,16062.00000,"20250716","20250716"
2102,"20240417","2024","04","17",KBO,정규리그,키움,KT,고척,3272.00000,"20250716","20250716"
2103,"20231001","2023","10","01",KLEAGUE,K리그2,천안,김천,천안 종합,1466.00000,"20250716","20250716"
2104,"20240417","2024","04","17",KBO,정규리그,LG,롯데,잠실,16509.00000,"20250716","20250716"
2105,"20230703","2023","07","03",KLEAGUE,K리그2,전남,서울E,광양 전용,1436.00000,"20250716","20250716"
2106,"20240417","2024","04","17",KBO,정규리그,삼성,두산,대구,8393.00000,"20250716","20250716"
2107,"20230419","2023","04","19",KLEAGUE,K리그2,김포,부산,김포솔터축구장,1429.00000,"20250716","20250716"
2108,"20240418","2024","04","18",KBO,정규리그,SSG,KIA,문학,14263.00000,"20250716","20250716"
2109,"20230520","2023","05","20",KLEAGUE,K리그2,안산,성남,안산 와스타디움,1394.00000,"20250716","20250716"
2110,"20240418","2024","04","18",KBO,정규리그,키움,KT,고척,2901.00000,"20250716","20250716"
2111,"20240418","2024","04","18",KBO,정규리그,LG,롯데,잠실,18200.00000,"20250716","20250716"
2112,"20230814","2023","08","14",KLEAGUE,K리그2,천안,김포,천안 종합,1394.00000,"20250716","20250716"
2113,"20240418","2024","04","18",KBO,정규리그,삼성,두산,대구,8697.00000,"20250716","20250716"
2114,"20230701","2023","07","01",KLEAGUE,K리그2,안산,부산,안산 와스타디움,1388.00000,"20250716","20250716"
2115,"20240419","2024","04","19",KBO,정규리그,롯데,KT,사직,10636.00000,"20250716","20250716"
2116,"20230502","2023","05","02",KLEAGUE,K리그2,부천,충남아산,부천 종합,1380.00000,"20250716","20250716"
2117,"20240419","2024","04","19",KBO,정규리그,SSG,LG,문학,14097.00000,"20250716","20250716"
2118,"20230528","2023","05","28",KLEAGUE,K리그2,부산,충남아산,부산 구덕,1366.00000,"20250716","20250716"
2119,"20240419","2024","04","19",KBO,정규리그,KIA,NC,광주,16889.00000,"20250716","20250716"
2120,"20240419","2024","04","19",KBO,정규리그,한화,삼성,한밭,12000.00000,"20250716","20250716"
2121,"20230715","2023","07","15",KLEAGUE,K리그2,김포,김천,김포솔터축구장,1363.00000,"20250716","20250716"
2122,"20240419","2024","04","19",KBO,정규리그,두산,키움,잠실,10649.00000,"20250716","20250716"
